"","date","time","timezone","content","replies","retweets","likes","hashtags"
"94","2018-04-07","03:09:02","Hora est. Pacífico, Sudamérica","@HFCardonaG Definitivamente vendió la Patria al terrorismo y con la bajeza de esos comentarios demuestra lo que representa y sobretodo el continuismo corrupción que falta de argumentos es cierto que todavía no se repone de paliza de ideas que le dio @IvanDuque en #debatecaribe pase pagina","0","0","1","#debatecaribe"
"95","2018-04-07","03:01:45","Hora est. Pacífico, Sudamérica","#DebateCaribe Hasta ahora lo puedo ver y definitivamente mi voto está por @IvanDuque él es el indicado. Persona totalmente aterrizada y consiente de la stuacion del pais.@petrogustavo mijo aterriza, que energia social ni qué caga´eche. Ve a comer también aguacate a otro lado.","0","0","1","#DebateCaribe"
"96","2018-04-07","02:52:30","Hora est. Pacífico, Sudamérica","@Las2Orillas Pregunto:  ustedes la vieron en debate Caribe??","0","0","0",""
"97","2018-04-07","02:43:09","Hora est. Pacífico, Sudamérica","#DebateCaribe Duque es el candidato de los torturadores de animales. https://www.torosenelmundo.com/2018/03/14/toros-y-politica-unidos-el-excmo-don-alvaro-uribe-y-gitanillo-de-america/ …","0","1","0","#DebateCaribe"
"98","2018-04-07","02:42:11","Hora est. Pacífico, Sudamérica","@sergio_fajardo antes de responder  #DebateCaribe  pic.twitter.com/jqzYKGkAtV","0","0","3","#DebateCaribe"
"99","2018-04-07","02:39:13","Hora est. Pacífico, Sudamérica","Entre más atacan a @IvanDuque más lo fortalecen, en #DebateCaribe trataron de hacerle encerrona todos los candidatos y terminaron acorralados. Petro trata de desprestigiarlo con vídeo falso y su calaña se volvió tendencia. Sale Duque victorioso y Petro a borrar tuit.","0","0","1","#DebateCaribe"
"100","2018-04-07","02:39:11","Hora est. Pacífico, Sudamérica","Me ha gustado un vídeo de @YouTube ( http://youtu.be/bMEfRgi2hb8?a  - 2do Debate Presidencial | #DebateCaribe).","0","0","0","#DebateCaribe"
"101","2018-04-07","02:37:06","Hora est. Pacífico, Sudamérica","Otro atentado contra #PetroJuegueLimpio ocurrió en el #DebateCaribe  https://twitter.com/ghitis/status/981937576335507456 …","0","1","2","#PetroJuegueLimpio,#DebateCaribe"
"102","2018-04-07","02:35:31","Hora est. Pacífico, Sudamérica","Nunca es tarde para ver el #DebateCaribe @sergio_fajardo @petrogustavo Su compostura y respeto me encantan! Son unos señores y hablan con tranquilidad y sabiendo lo que dicen, y creyendo sobretodo, espero que alguno de los dos pueda ser nuestro presidente de Colombia!","0","1","0","#DebateCaribe"
"103","2018-04-07","02:27:39","Hora est. Pacífico, Sudamérica","Me ha gustado un vídeo de @YouTube ( http://youtu.be/bMEfRgi2hb8?a  - 2do Debate Presidencial | #DebateCaribe).","0","0","0","#DebateCaribe"
"104","2018-04-07","02:23:10","Hora est. Pacífico, Sudamérica","#DebateCaribe 2do Debate Presidencial""La base de la riqueza es el trabajo"" by @German_Vargas","0","0","0","#DebateCaribe"
"105","2018-04-07","02:22:14","Hora est. Pacífico, Sudamérica","#DebateCaribe 2do Debate Presidencial""Para mi la corrupción no es un slogan político"" by @German_Vargas Pero Sr. su partido a lo largo del país a gobernado con la corrupción de la mano. Acabaron con la Guajira y el Cesar. ¿Eso no es un slogan político?","0","0","0","#DebateCaribe"
"106","2018-04-07","02:19:57","Hora est. Pacífico, Sudamérica","#DebateCaribe 2do Debate Presidencial""Se habla hipocritamente de la corrupción cuando se acepta el apoyo de congresistas corruptos a lo largo del país"" by @petrogustavo Más claro no puede ser Sr. @German_Vargas","0","0","0","#DebateCaribe"
"107","2018-04-07","02:14:19","Hora est. Pacífico, Sudamérica","<Emoji: Large red circle> Nuevo vídeo en YouTube (Link en la bio)#DebateCaribe  pic.twitter.com/nnFa1Vl5s9","1","0","4","#DebateCaribe"
"108","2018-04-07","02:14:02","Hora est. Pacífico, Sudamérica","#DebateCaribe 2do Debate Presidencial""Es en las elecciones donde se da una lucha frontal contra la corrupción"" by @sergio_fajardo Totalmente de acuerdo. Es en la urna cuando usted realmente se manifiesta contra aquellos que le han arruinado su salud y educación.","0","0","1","#DebateCaribe"
"109","2018-04-07","02:12:30","Hora est. Pacífico, Sudamérica","#DebateCaribe 2do Debate Presidencial""Los que pagan por llegar, llegan para robar"" by @sergio_fajardo ¿Estaría hablando de @IvanDuque (@AlvaroUribeVel) y @German_Vargas?","0","0","0","#DebateCaribe"
"110","2018-04-07","02:11:28","Hora est. Pacífico, Sudamérica","#DebateCaribe Duque","0","0","1","#DebateCaribe"
"111","2018-04-07","02:09:36","Hora est. Pacífico, Sudamérica","#DebateCaribe 2do Debate PresidencialDe creadores de ""La Super corte"" llegan:""Lucha contra la corrupción de forma frontal"" y ""Al país se lo esta comiendo la corrupción"" by @IvanDuque Una pregunta: ¿Va a acabar con su partido politico y de paso a @PCambioRadical? Sr. @IvanDuque","0","0","0","#DebateCaribe"
"112","2018-04-07","02:07:00","Hora est. Pacífico, Sudamérica","#DebateCaribe 2do Debate PresidencialPropuestas de @DeLaCalleHum 1. Lucha contra la corrupción2. Reforma rural integral3. Ciencia y tecnología para los jóvenes que son el futuro estratégico del pais","0","0","0","#DebateCaribe"
"113","2018-04-07","02:05:33","Hora est. Pacífico, Sudamérica","#DebateCaribe 2do Debate Presidencial""La sociedad colombiana está jugando en una cancha desigual por culpa de la mala educación"" @DeLaCalleHum","0","0","0","#DebateCaribe"
"114","2018-04-07","02:00:34","Hora est. Pacífico, Sudamérica","#DebateCaribe #DebateEnAntioquia #DebatePacifico #DebatePresidencial https://twitter.com/alejog019/status/982800113805471744 …","0","0","0","#DebateCaribe,#DebateEnAntioquia,#DebatePacifico,#DebatePresidencial"
"115","2018-04-07","01:57:34","Hora est. Pacífico, Sudamérica","Zuleta es de esos tipos que avalan con sus actitudes la cultura paramilitar y corrupta. No hay justificación alguna para ello. Es un irrespeto para las víctimas #DebateCaribe #DebateEnAntioquia #DuquePresidenteEnPrimeraVuelta #PetroPresidente #SemanaDebateVicepresidencial","0","0","0","#DebateCaribe,#DebateEnAntioquia,#DuquePresidenteEnPrimeraVuelta,#PetroPresidente,#SemanaDebateVicepresidencial"
"116","2018-04-07","01:44:48","Hora est. Pacífico, Sudamérica","Vargas Ll en #DebateCaribe dijo q estaba tranquilo con lo q hay. Al fin qué?  https://twitter.com/PinzonBueno/status/982764523126960128 …","0","1","1","#DebateCaribe"
"117","2018-04-07","01:42:05","Hora est. Pacífico, Sudamérica","Debate Caribe | El Heraldo  https://www.elheraldo.co/columnas-de-opinion/debate-caribe-479278#sthash.xgx2ZCHd.uxfs … vía @elheraldoco","0","0","1","#sthash"
"118","2018-04-07","01:25:15","Hora est. Pacífico, Sudamérica","Retweeted (((David Ghitis))) (@ghitis):-Doctor Petro, como le fue en el #DebateCaribe?-Me torturaron","0","0","1","#DebateCaribe"
"119","2018-04-07","01:12:17","Hora est. Pacífico, Sudamérica","Me ha gustado un vídeo de @YouTube ( http://youtu.be/bMEfRgi2hb8?a  - 2do Debate Presidencial | #DebateCaribe).","0","0","0","#DebateCaribe"
"120","2018-04-07","01:02:10","Hora est. Pacífico, Sudamérica","Ganadores?  Para que siga perdiendo el país??? #DebateCaribe","0","0","0","#DebateCaribe"
"121","2018-04-07","01:00:01","Hora est. Pacífico, Sudamérica","#Opinión Los expertos de nuestra Red Caribe discuten sobre el #DebateCaribe. ¿Cómo les parecieron las intervenciones de los candidatos en el Debate Caribe sobre nuestra región?  http://lasillavacia.com/silla-llena/red-caribe/conversacion/como-les-parecieron-las-intervenciones-de-los-candidatos-en-el#comment-203462 …","0","3","7","#Opinión,#DebateCaribe,#comment"
"122","2018-04-07","00:40:31","Hora est. Pacífico, Sudamérica","Debate Caribe  https://www.elheraldo.co/columnas-de-opinion/debate-caribe-479278 …","0","0","1",""
"123","2018-04-07","00:37:19","Hora est. Pacífico, Sudamérica","Rita Karanauskas, la cazamentiras, y su análisis del debate Caribe presidencial  http://ow.ly/vmiv30jlYCs  #LAFM","0","0","0","#LAFM"
"124","2018-04-07","00:30:00","Hora est. Pacífico, Sudamérica","Acabo de ver el #DebateCaribe y llegué a la conclusión de que Duque es como una empleada de claro, no soluciona nada, solo repite lo que el jefe le dice<Emoji: Woman facepalming (medium light skin tone)>","0","0","7","#DebateCaribe"
"125","2018-04-07","00:22:25","Hora est. Pacífico, Sudamérica","!! Tal Cual !! @IvanDuque En El #DebateCaribe https://twitter.com/SoyLaloCastro/status/981934414610526208?s=19 …","0","1","1","#DebateCaribe"
"126","2018-04-07","00:17:09","Hora est. Pacífico, Sudamérica","Como no les sirvió #Petro ahora mandan al curita del polo moirista #JER a ver si le creen las mentiras que dicen Fajardo, Claudia y por su puesto al jefe de estos el terrorista #Petro Duque enloqueció a toda la izquierda después del debate #Caribe https://twitter.com/hernancadavidma/status/982771976795185153 …","0","0","0","#Petro,#JER,#Petro,#Caribe"
"127","2018-04-07","00:07:51","Hora est. Pacífico, Sudamérica","Es impecable @petrogustavo a la hora de fundir sus palabras.. Esta claro<Emoji: Flexed biceps>en  #DebateCaribe  pic.twitter.com/gECxKW2hY6","0","0","1","#DebateCaribe"
"128","2018-04-07","00:04:40","Hora est. Pacífico, Sudamérica","#DebateCaribe Presidencial desde Barranquilla |Duque-Petro-Fajardo-VargasLleras |5 DE ABRIL:  http://youtu.be/KqQVkDFKD_w?a  a través de","0","0","0","#DebateCaribe"
"129","2018-04-07","00:03:04","Hora est. Pacífico, Sudamérica","Yo sé que no tendré atención sobre ésto, pero uno siempre tiene esperanza en la sociedad: Un político inteligente en un debate  no va a hacer preguntas en el debate a su principal contrincante y lo sabe, miren quien pregunta a quien en el #DebateCaribe","0","0","0","#DebateCaribe"
"130","2018-04-07","23:58:58","Hora est. Pacífico, Sudamérica","Debate Caribe | El Heraldo  https://www.elheraldo.co/columnas-de-opinion/debate-caribe-479278#sthash.7NvPCWZp.uxfs … vía @elheraldoco","0","0","1","#sthash"
"131","2018-04-07","23:57:35","Hora est. Pacífico, Sudamérica","Aproveche.. Para Mirar los debates Presidenciales en los canales regionales, Para Cuando lleguen los de @CaracolTV y @CanalRCN No se dejen Meter los dedos  en la boca #ColombiaDecide #DebateCaribe #ColombiaHumana","0","0","0","#ColombiaDecide,#DebateCaribe,#ColombiaHumana"
"132","2018-04-07","23:50:29","Hora est. Pacífico, Sudamérica","Señor Azafato, pónganse de acuerdo porque su jefe el copiloto en #DebateCaribe dijo que no le ve problema ni a la JEP ni a nada del narco esperpento  https://twitter.com/PinzonBueno/status/982764523126960128 …","0","3","1","#DebateCaribe"
"133","2018-04-07","23:37:19","Hora est. Pacífico, Sudamérica","Debate Caribe | El Heraldo  https://www.elheraldo.co/columnas-de-opinion/debate-caribe-479278#sthash.dgwlFBHw.uxfs … vía @elheraldoco","0","0","1","#sthash"
"134","2018-04-07","23:31:25","Hora est. Pacífico, Sudamérica","En el #DebateCaribe, muy elocuente el Doctor @petrogustavo se pregunta...Quien soy yo?...mire lo que le respondió la audiencia...fue hermoso, todavía me emociono!!! pic.twitter.com/MbMA7iubYk","4","84","78","#DebateCaribe"
"135","2018-04-07","23:16:08","Hora est. Pacífico, Sudamérica","El último #DebateCaribe me confirmó tristemente que éste país va a seguir siendo gobernado por los mismos de siempre, con el modelo de siempre y la corrupción de siempre... Es mejor hacerse la idea, ¿quién lo ve igual?","0","0","0","#DebateCaribe"
"136","2018-04-07","23:15:00","Hora est. Pacífico, Sudamérica","Este fue el ‘coge-coge’ que hubo entre los cinco presidenciables en el #DebateCaribe  http://bit.ly/2qaZfau  pic.twitter.com/EHPnZaSsh6","6","5","11","#DebateCaribe"
"137","2018-04-07","23:10:04","Hora est. Pacífico, Sudamérica","Rita Karanauskas, la cazamentiras, y su análisis del debate Caribe presidencial  http://ow.ly/vmiv30jlYCs  #LAFM","0","1","3","#LAFM"
"138","2018-04-07","23:03:51","Hora est. Pacífico, Sudamérica","@AlvaroUribeVel Así como se defendió en el debate Caribe  pic.twitter.com/gPr2kMzc97","0","0","0",""
"139","2018-04-07","23:00:01","Hora est. Pacífico, Sudamérica","La campaña presidencial se viene tornando más candente en la medida que se encuentran en el mismo escenario los aspirantes a la Casa de Nariño. Veamos los apartes del #DebatePresidencial ayer en Barranquilla. #DebateCaribe  pic.twitter.com/DZiAx56C9C","0","2","3","#DebatePresidencial,#DebateCaribe"
"140","2018-04-07","22:57:17","Hora est. Pacífico, Sudamérica","#DebateCaribe sigue batiendo record en #Colombia: mas de 72 horas de tendencia en @TwitterLatAm con la novísima figura política de @IvanDuque@marco_schwartz@CeDemocratico@UninorteCO","0","0","0","#DebateCaribe,#Colombia"
"141","2018-04-07","22:49:48","Hora est. Pacífico, Sudamérica","Él sabía de antemano el contenido falso del video, es solo afán de llamar la atención, en el debate caribe, juraba que Duque le preguntaría a él. La ignorada le dejó un sabor amargo, y una puñalada a su ego... ¿Quería cámara?Pues se jodió con Duque.","1","16","25",""
"142","2018-04-07","22:45:44","Hora est. Pacífico, Sudamérica","#yovotoporelquedigaponchozuleta #bogota #ibague #neiva #Colombia #Elecciones2018 #EleccionesColombia2018 #barranquilla #debatecaribe  pic.twitter.com/buA0NoCtQY","1","0","1","#yovotoporelquedigaponchozuleta,#bogota,#ibague,#neiva,#Colombia,#Elecciones2018,#EleccionesColombia2018,#barranquilla,#debatecaribe"
"143","2018-04-07","22:36:03","Hora est. Pacífico, Sudamérica","Es más fácil que Gustavo Bolivar se vuelva decente a que #PetroJuegueLimpio#DebateCaribe","0","1","2","#PetroJuegueLimpio,#DebateCaribe"
"144","2018-04-07","22:35:43","Hora est. Pacífico, Sudamérica","Sr. @IvanDuque pero usted dijo en el debate caribe que apoyaba a los grandes empresarios del sector publico y privado solo porque ellos generaban empleo? Acaso no es esa una de las buenas propuestas del Dr. @petrogustavo que estas personas se autoemplearan. Usted es el mentiroso","0","0","0",""
"145","2018-04-07","22:35:28","Hora est. Pacífico, Sudamérica","#DebateCaribe con @IvanDuque marca nuevo record: mas de 72 horas de rating sostenido en #Tendencias de la red social @TwitterLatAm","0","0","1","#DebateCaribe,#Tendencias"
"146","2018-04-07","22:33:23","Hora est. Pacífico, Sudamérica","Y éste señor quiere ser presidente de colombia #DuqueEsElQueEs #OigoLAFm #DebateEnAntioquia #FajardoPresidente #DebateCaribe  https://twitter.com/caromunozb/status/981898810250158081 …","0","1","5","#DuqueEsElQueEs,#OigoLAFm,#DebateEnAntioquia,#FajardoPresidente,#DebateCaribe"
"147","2018-04-07","22:13:00","Hora est. Pacífico, Sudamérica","#DebateCaribe  pic.twitter.com/QRn4rWZZhq","0","0","0","#DebateCaribe"
"148","2018-04-07","22:06:53","Hora est. Pacífico, Sudamérica","Fue una emboscada contra el Uribismo y Duque.... Pero fue una defensa limpia y con argumentos #DebateCaribe @CDemocraticoCo","0","0","1","#DebateCaribe"
"149","2018-04-07","22:00:02","Hora est. Pacífico, Sudamérica","Todos contra #Iván #Duque, pero este les #gana el Debate Caribe (Videos)    http://geopoliting.com/ebJv ","0","0","0","#Iván,#Duque,#gana"
"150","2018-04-07","21:45:23","Hora est. Pacífico, Sudamérica","EL POPULISMO DICE SIEMPRE QUE TIENE MUCHOS CONOCIMIENTOS, PERO NO TIENE NADA DE INTELIGENCIA.El DEBATE CARIBE FUE LA EVIDENCIA","0","0","0",""
"151","2018-04-07","21:30:23","Hora est. Pacífico, Sudamérica","“Usted no sabe quién soy yo”: Excelente título, buena organización y muy buen debate. #DebateCaribe Por si quiere oírlo de nuevo:  https://youtu.be/bMEfRgi2hb8 ","0","0","0","#DebateCaribe"
"152","2018-04-07","21:24:05","Hora est. Pacífico, Sudamérica","Esperemos que el tal duque no sea un lobo disfrazado de oveja #DebateCaribe","0","0","0","#DebateCaribe"
"153","2018-04-07","21:21:05","Hora est. Pacífico, Sudamérica","#DebateCaribe Le dio susto a #Duque hacerle la pregunta a #Petro porque se lo lambia jajajajaja ¡que pregunta mas común...!","0","0","1","#DebateCaribe,#Duque,#Petro"
"154","2018-04-07","21:15:57","Hora est. Pacífico, Sudamérica","@IvanDuque habló de #paramilitares cuando @petrogustavo se refirió a @AlvaroUribeVel y a los #falsospositivos. Nadie usó la palabra paramilitar, pero hasta Duque sabe muy bien quién es su 'papá' <Emoji: Worried face> #DebateCaribe #DebatePresidencial #nomasuribe #colombiadigna #justicia #algundia","0","0","1","#paramilitares,#falsospositivos,#DebateCaribe,#DebatePresidencial,#nomasuribe,#colombiadigna,#justicia,#algundia"
"155","2018-04-07","21:12:04","Hora est. Pacífico, Sudamérica","#DebateCaribe","0","0","1","#DebateCaribe"
"156","2018-04-07","21:02:22","Hora est. Pacífico, Sudamérica","Y @petrogustavo en el #DebateCaribe ¿ olvidó mencionar en su hoja de vida, haber sido parte activa del grupo guerrillero M-19? ¿o consideró que mejor no lo mencionaba, para olvidar el pasado? sr. Petro, !Ser, o no ser!","0","1","5","#DebateCaribe"
"157","2018-04-07","21:00:50","Hora est. Pacífico, Sudamérica","El estrado moralista, al que se sube @petrogustavo para criticar a los demás candidatos, olvida su pasado anterior y su pasado reciente por la alcaldía donde asalto la ley y las instituciones. #DebateCaribe","1","4","6","#DebateCaribe"
